what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519179588378
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519179613281
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519179615015
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519179615454
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519179616061
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179666758
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179666943
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519179680973
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179687849
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179707027
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519179724892
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519179759065
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519179769786
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519179849938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179852525
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179864630
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519179878870
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1519179886012
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179887197
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179899392
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519179900662
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179926833
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179928320
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179954267
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179958211
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519179960645
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519179966189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179970016
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179971617
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179980830
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519179982936
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519180019116
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519180021761
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180061088
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180064313
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180107524
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180238803
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519180307300
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519180310759
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519180337640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180371140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180376004
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180391459
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180397225
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180400377
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180401821
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180402764
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180409010
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180569623
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180570721
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180571606
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180572777
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180592540
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180620352
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519180637988
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519180641048
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180648278
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180651358
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519180663219
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180673070
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180679063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180679484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180688912
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180690239
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180692686
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180703152
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180708362
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180710321
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180720715
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180724423
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519180725606
